1701379621,5,2,2,1,10.0.255.254
1701379682,5,2,2,1,10.0.255.254
1701379741,5,1,3,1,10.0.255.254
1701379801,5,1,3,1,10.0.255.254
1701379861,5,1,3,1,10.2.255.254
1701379921,5,2,2,1,10.2.255.254
1701379981,5,3,1,1,10.0.255.254
1701380041,5,2,2,1,
1701380101,5,2,2,1,
1701380161,5,2,2,1,
1701380221,5,2,2,1,10.0.255.254
1701380282,5,2,2,1,10.0.255.254
1701380341,5,2,2,1,10.0.255.254
1701380401,5,2,2,1,10.1.255.254
1701380461,5,2,2,1,10.0.255.254
1701380521,5,2,2,1,10.0.255.254
1701380581,5,2,2,1,10.0.255.254
1701380641,5,2,2,1,10.1.255.254
1701380701,5,2,2,1,10.0.255.254
1701380762,5,2,2,1,
1701380821,5,2,2,1,
1701380881,5,2,2,1,10.0.255.254
1701380942,5,1,3,1,10.1.255.254
1701381001,5,1,3,1,10.2.255.254
1701381061,5,1,3,1,10.0.255.254
1701381121,5,1,3,1,10.0.255.254
1701381181,5,1,3,1,10.0.255.254
1701381241,5,1,3,1,10.0.255.254
1701381301,5,1,3,1,10.0.255.254
1701381361,5,1,3,1,10.0.255.254
1701381421,5,1,3,1,
1701381481,5,1,3,1,10.0.255.254
1701381541,5,1,3,1,10.1.255.254
1701381601,5,1,3,1,10.2.255.254
1701381661,5,2,2,1,10.0.255.254
1701381721,5,2,2,1,10.0.255.254
1701381781,5,3,1,1,10.2.255.254
1701381841,5,3,1,1,10.2.255.254
1701381901,5,2,2,1,10.0.255.254
1701381961,5,1,3,1,10.0.255.254
1701382022,5,1,3,1,10.0.255.254
1701382081,5,1,3,1,10.1.255.254
1701382141,5,1,3,1,
1701382201,5,1,3,1,10.1.255.254
1701382261,5,1,3,1,10.1.255.254
1701382321,5,1,3,1,10.1.255.254
1701382381,5,2,2,1,10.0.255.254
1701382441,5,2,2,1,10.2.255.254
1701382501,5,2,2,1,10.2.255.254
1701382561,5,2,2,1,10.0.255.254
1701382621,5,3,1,1,10.0.255.254
1701382681,5,3,1,1,10.0.255.254
1701382741,5,2,2,1,10.0.255.254
1701382801,5,2,2,1,
1701382861,5,2,2,1,
1701382921,5,2,2,1,10.0.255.254
1701382981,5,1,3,1,10.0.255.254
1701383041,5,1,3,1,10.1.255.254
1701383101,5,1,3,1,10.1.255.254
1701383161,5,1,3,1,10.1.255.254
1701383222,5,1,3,1,10.0.255.254
1701383281,5,1,3,1,10.0.255.254
1701383341,5,1,3,1,10.1.255.254
1701383401,5,1,3,1,10.0.255.254
1701383461,5,1,3,1,10.1.255.254
1701383521,5,2,2,1,
1701383581,5,2,2,1,10.1.255.254
1701383641,5,1,3,1,10.1.255.254
1701383701,5,1,3,1,10.2.255.254
1701383761,5,1,3,1,10.0.255.254
1701383821,5,1,3,1,10.0.255.254
1701383881,5,1,3,1,10.1.255.254
1701383941,5,2,2,1,10.1.255.254
1701384001,5,2,2,1,10.2.255.254
1701384061,5,2,2,1,10.2.255.254
1701384121,5,2,2,1,10.2.255.254
1701384181,5,2,2,1,
1701384241,5,2,2,1,10.1.255.254
1701384302,5,2,2,1,10.0.255.254
1701384361,5,2,2,1,10.0.255.254
1701384421,5,3,1,1,10.0.255.254
1701384481,5,3,1,1,10.1.255.254
1701384542,5,3,1,1,10.1.255.254
1701384601,5,3,1,1,10.1.255.254
1701384661,5,3,1,1,10.1.255.254
1701384721,5,3,1,1,10.1.255.254
1701384781,5,3,1,1,10.2.255.254
1701384841,5,3,1,1,10.0.255.254
1701384901,5,2,2,1,
1701384962,5,2,2,1,10.0.255.254
1701385021,5,3,1,1,10.1.255.254
1701385081,5,3,1,1,10.1.255.254
1701385141,5,3,1,1,10.0.255.254
1701385201,5,3,1,1,10.0.255.254
1701385261,5,3,1,1,10.2.255.254
1701385321,5,3,1,1,10.0.255.254
1701385381,5,3,1,1,10.2.255.254
1701385441,5,2,2,1,10.0.255.254
1701385501,5,2,2,1,10.2.255.254
1701385561,5,2,2,1,
1701385622,5,2,2,1,10.2.255.254
1701385681,5,2,2,1,10.2.255.254
1701385741,5,3,1,1,10.0.255.254
1701385801,5,3,1,1,10.0.255.254
1701385861,5,3,1,1,10.1.255.254
1701385921,5,3,1,1,10.2.255.254
1701385981,5,3,1,1,10.2.255.254
1701386041,5,3,1,1,10.2.255.254
1701386101,5,3,1,1,10.1.255.254
1701386161,5,3,1,1,10.0.255.254
1701386221,5,3,1,1,10.0.255.254
1701386281,5,3,1,1,
1701386341,5,2,2,1,
1701386401,5,1,3,1,10.0.255.254
1701386461,5,1,3,1,10.0.255.254
1701386521,5,1,3,1,10.1.255.254
1701386581,5,1,3,1,10.1.255.254
1701386641,5,2,2,1,10.2.255.254
1701386702,5,2,2,1,10.2.255.254
1701386761,5,2,2,1,10.1.255.254
1701386821,5,2,2,1,10.0.255.254
1701386881,5,3,1,1,10.0.255.254
1701386941,5,3,1,1,
1701387001,5,3,1,1,
1701387061,5,2,2,1,
1701387121,5,2,2,1,
1701387181,5,2,2,1,10.0.255.254
1701387241,5,2,2,1,10.1.255.254
1701387301,5,1,3,1,10.1.255.254
1701387361,5,1,3,1,10.0.255.254
1701387421,5,1,3,1,10.2.255.254
1701387481,5,1,3,1,10.1.255.254
1701387541,5,1,3,1,10.0.255.254
1701387601,5,2,2,1,10.0.255.254
1701387661,5,2,2,1,
1701387721,5,2,2,1,
1701387781,5,2,2,1,
1701387841,5,2,2,1,
1701387901,5,2,2,1,
1701387961,5,2,2,1,10.2.255.254
1701388021,5,2,2,1,10.2.255.254
1701388081,5,2,2,1,10.0.255.254
1701388141,5,2,2,1,10.1.255.254
1701388201,5,2,2,1,10.0.255.254
1701388261,5,2,2,1,10.2.255.254
1701388321,5,2,2,1,
1701388381,5,2,2,1,10.0.255.254
1701388441,5,1,3,1,10.0.255.254
1701388501,5,1,3,1,10.1.255.254
1701388561,5,1,3,1,10.1.255.254
1701388621,5,1,3,1,10.1.255.254
1701388681,5,1,3,1,10.2.255.254
1701388742,5,1,3,1,10.0.255.254
1701388801,5,1,3,1,10.0.255.254
1701388861,5,1,3,1,10.0.255.254
1701388921,5,1,3,1,10.0.255.254
1701388981,5,1,3,1,10.0.255.254
1701389041,5,1,3,1,
1701389101,5,1,3,1,10.0.255.254
1701389161,5,1,3,1,10.0.255.254
1701389221,5,1,3,1,10.2.255.254
1701389281,5,1,3,1,10.1.255.254
1701389341,5,1,3,1,10.0.255.254
1701389401,5,1,3,1,10.0.255.254
1701389461,5,1,3,1,10.0.255.254
1701389521,5,1,3,1,10.0.255.254
1701389581,5,1,3,1,10.0.255.254
1701389641,5,1,3,1,10.0.255.254
1701389701,5,1,3,1,
1701389761,5,2,2,1,10.1.255.254
1701389821,5,2,2,1,10.2.255.254
1701389881,5,2,2,1,10.0.255.254
1701389941,5,2,2,1,10.0.255.254
1701390002,5,2,2,1,10.1.255.254
1701390061,5,2,2,1,10.1.255.254
1701390121,5,2,2,1,10.1.255.254
1701390181,5,2,2,1,10.0.255.254
